,rewire_prob,Run,infection_list,num_nodes,avg_node_degree,initial_outbreak_size,threshold
376,0.45,376,"    Infected  Susceptible
0          7          993
1         11          989
2         15          985
3         19          981
4         21          979
5         24          976
6         27          973
7         30          970
8         34          966
9         38          962
10        44          956
11        55          945
12        66          934
13        85          915
14       120          880
15       196          804
16       348          652
17       668          332
18       969           31
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
377,0.45,377,"    Infected  Susceptible
0          8          992
1         10          990
2         16          984
3         23          977
4         30          970
5         43          957
6         59          941
7         79          921
8        110          890
9        158          842
10       266          734
11       516          484
12       877          123
13       998            2
14      1000            0
15      1000            0
16      1000            0
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
378,0.45,378,"    Infected  Susceptible
0         10          990
1         13          987
2         19          981
3         25          975
4         29          971
5         32          968
6         35          965
7         40          960
8         49          951
9         61          939
10        84          916
11       122          878
12       207          793
13       392          608
14       723          277
15       978           22
16      1000            0
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
379,0.45,379,"    Infected  Susceptible
0          8          992
1         11          989
2         16          984
3         20          980
4         23          977
5         28          972
6         33          967
7         38          962
8         46          954
9         54          946
10        67          933
11        87          913
12       116          884
13       180          820
14       325          675
15       621          379
16       941           59
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
380,0.45,380,"    Infected  Susceptible
0          9          991
1         13          987
2         19          981
3         24          976
4         30          970
5         38          962
6         45          955
7         54          946
8         69          931
9         89          911
10       129          871
11       224          776
12       436          564
13       798          202
14       997            3
15      1000            0
16      1000            0
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
381,0.45,381,"    Infected  Susceptible
0          8          992
1         12          988
2         18          982
3         22          978
4         27          973
5         37          963
6         49          951
7         68          932
8        104          896
9        167          833
10       317          683
11       610          390
12       958           42
13      1000            0
14      1000            0
15      1000            0
16      1000            0
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
382,0.45,382,"    Infected  Susceptible
0         11          989
1         13          987
2         17          983
3         23          977
4         34          966
5         51          949
6         74          926
7        105          895
8        171          829
9        319          681
10       616          384
11       953           47
12      1000            0
13      1000            0
14      1000            0
15      1000            0
16      1000            0
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
383,0.45,383,"    Infected  Susceptible
0         10          990
1         13          987
2         17          983
3         20          980
4         22          978
5         24          976
6         29          971
7         37          963
8         45          955
9         55          945
10        74          926
11       100          900
12       142          858
13       226          774
14       422          578
15       769          231
16       990           10
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
384,0.45,384,"    Infected  Susceptible
0          9          991
1         13          987
2         17          983
3         24          976
4         28          972
5         32          968
6         40          960
7         59          941
8         82          918
9        118          882
10       188          812
11       343          657
12       679          321
13       973           27
14      1000            0
15      1000            0
16      1000            0
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
385,0.45,385,"    Infected  Susceptible
0         10          990
1         14          986
2         16          984
3         21          979
4         25          975
5         28          972
6         35          965
7         39          961
8         42          958
9         45          955
10        48          952
11        53          947
12        61          939
13        70          930
14        91          909
15       126          874
16       209          791
17       398          602
18       749          251
19       987           13
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
386,0.45,386,"    Infected  Susceptible
0         11          989
1         14          986
2         18          982
3         23          977
4         28          972
5         31          969
6         34          966
7         36          964
8         40          960
9         45          955
10        50          950
11        56          944
12        66          934
13        87          913
14       131          869
15       215          785
16       408          592
17       737          263
18       986           14
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
387,0.45,387,"    Infected  Susceptible
0          9          991
1         13          987
2         15          985
3         16          984
4         17          983
5         20          980
6         23          977
7         27          973
8         37          963
9         49          951
10        65          935
11        90          910
12       131          869
13       239          761
14       477          523
15       849          151
16       997            3
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
388,0.45,388,"    Infected  Susceptible
0          9          991
1         13          987
2         17          983
3         21          979
4         28          972
5         38          962
6         52          948
7         68          932
8         92          908
9        139          861
10       245          755
11       482          518
12       847          153
13       999            1
14      1000            0
15      1000            0
16      1000            0
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
389,0.45,389,"    Infected  Susceptible
0         11          989
1         15          985
2         16          984
3         17          983
4         18          982
5         20          980
6         21          979
7         21          979
8         21          979
9         21          979
10        21          979
11        21          979
12        21          979
13        21          979
14        21          979
15        21          979
16        21          979
17        21          979
18        21          979
19        21          979
20        21          979
21        21          979
22        21          979
23        21          979
24        21          979
25        21          979
26        21          979
27        21          979
28        21          979
29        21          979
30        21          979
31        21          979
32        21          979
33        21          979
34        21          979
35        21          979
36        21          979
37        21          979
38        21          979
39        21          979
40        21          979
41        21          979
42        21          979
43        21          979
44        21          979
45        21          979
46        21          979
47        21          979
48        21          979
49        21          979
50        21          979",1000,8,1,2
390,0.45,390,"    Infected  Susceptible
0          8          992
1         11          989
2         13          987
3         16          984
4         21          979
5         25          975
6         28          972
7         34          966
8         42          958
9         54          946
10        65          935
11        84          916
12       117          883
13       194          806
14       388          612
15       754          246
16       992            8
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
391,0.45,391,"    Infected  Susceptible
0          9          991
1         11          989
2         14          986
3         15          985
4         16          984
5         16          984
6         16          984
7         16          984
8         16          984
9         16          984
10        16          984
11        16          984
12        16          984
13        16          984
14        16          984
15        16          984
16        16          984
17        16          984
18        16          984
19        16          984
20        16          984
21        16          984
22        16          984
23        16          984
24        16          984
25        16          984
26        16          984
27        16          984
28        16          984
29        16          984
30        16          984
31        16          984
32        16          984
33        16          984
34        16          984
35        16          984
36        16          984
37        16          984
38        16          984
39        16          984
40        16          984
41        16          984
42        16          984
43        16          984
44        16          984
45        16          984
46        16          984
47        16          984
48        16          984
49        16          984
50        16          984",1000,8,1,2
392,0.45,392,"    Infected  Susceptible
0         10          990
1         12          988
2         15          985
3         20          980
4         29          971
5         42          958
6         56          944
7         78          922
8        118          882
9        203          797
10       400          600
11       776          224
12       995            5
13      1000            0
14      1000            0
15      1000            0
16      1000            0
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
393,0.45,393,"    Infected  Susceptible
0          8          992
1          9          991
2         10          990
3         11          989
4         12          988
5         13          987
6         14          986
7         15          985
8         19          981
9         22          978
10        25          975
11        30          970
12        33          967
13        42          958
14        62          938
15       100          900
16       160          840
17       279          721
18       518          482
19       867          133
20       998            2
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
394,0.45,394,"    Infected  Susceptible
0          7          993
1          8          992
2         10          990
3         12          988
4         14          986
5         16          984
6         19          981
7         19          981
8         19          981
9         19          981
10        19          981
11        19          981
12        19          981
13        19          981
14        19          981
15        19          981
16        19          981
17        19          981
18        19          981
19        19          981
20        19          981
21        19          981
22        19          981
23        19          981
24        19          981
25        19          981
26        19          981
27        19          981
28        19          981
29        19          981
30        19          981
31        19          981
32        19          981
33        19          981
34        19          981
35        19          981
36        19          981
37        19          981
38        19          981
39        19          981
40        19          981
41        19          981
42        19          981
43        19          981
44        19          981
45        19          981
46        19          981
47        19          981
48        19          981
49        19          981
50        19          981",1000,8,1,2
395,0.45,395,"    Infected  Susceptible
0          9          991
1         14          986
2         20          980
3         27          973
4         35          965
5         40          960
6         50          950
7         66          934
8         92          908
9        147          853
10       251          749
11       458          542
12       810          190
13       997            3
14      1000            0
15      1000            0
16      1000            0
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
396,0.45,396,"    Infected  Susceptible
0          9          991
1         12          988
2         14          986
3         14          986
4         14          986
5         14          986
6         14          986
7         14          986
8         14          986
9         14          986
10        14          986
11        14          986
12        14          986
13        14          986
14        14          986
15        14          986
16        14          986
17        14          986
18        14          986
19        14          986
20        14          986
21        14          986
22        14          986
23        14          986
24        14          986
25        14          986
26        14          986
27        14          986
28        14          986
29        14          986
30        14          986
31        14          986
32        14          986
33        14          986
34        14          986
35        14          986
36        14          986
37        14          986
38        14          986
39        14          986
40        14          986
41        14          986
42        14          986
43        14          986
44        14          986
45        14          986
46        14          986
47        14          986
48        14          986
49        14          986
50        14          986",1000,8,1,2
397,0.45,397,"    Infected  Susceptible
0          9          991
1         10          990
2         11          989
3         12          988
4         12          988
5         12          988
6         12          988
7         12          988
8         12          988
9         12          988
10        12          988
11        12          988
12        12          988
13        12          988
14        12          988
15        12          988
16        12          988
17        12          988
18        12          988
19        12          988
20        12          988
21        12          988
22        12          988
23        12          988
24        12          988
25        12          988
26        12          988
27        12          988
28        12          988
29        12          988
30        12          988
31        12          988
32        12          988
33        12          988
34        12          988
35        12          988
36        12          988
37        12          988
38        12          988
39        12          988
40        12          988
41        12          988
42        12          988
43        12          988
44        12          988
45        12          988
46        12          988
47        12          988
48        12          988
49        12          988
50        12          988",1000,8,1,2
398,0.45,398,"    Infected  Susceptible
0         11          989
1         17          983
2         22          978
3         27          973
4         31          969
5         33          967
6         34          966
7         37          963
8         40          960
9         42          958
10        45          955
11        47          953
12        50          950
13        56          944
14        63          937
15        76          924
16        95          905
17       130          870
18       199          801
19       361          639
20       683          317
21       971           29
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
399,0.45,399,"    Infected  Susceptible
0         13          987
1         18          982
2         21          979
3         26          974
4         36          964
5         54          946
6         74          926
7         99          901
8        136          864
9        219          781
10       424          576
11       802          198
12       997            3
13      1000            0
14      1000            0
15      1000            0
16      1000            0
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
400,0.5,400,"    Infected  Susceptible
0          7          993
1          8          992
2          9          991
3          9          991
4          9          991
5          9          991
6          9          991
7          9          991
8          9          991
9          9          991
10         9          991
11         9          991
12         9          991
13         9          991
14         9          991
15         9          991
16         9          991
17         9          991
18         9          991
19         9          991
20         9          991
21         9          991
22         9          991
23         9          991
24         9          991
25         9          991
26         9          991
27         9          991
28         9          991
29         9          991
30         9          991
31         9          991
32         9          991
33         9          991
34         9          991
35         9          991
36         9          991
37         9          991
38         9          991
39         9          991
40         9          991
41         9          991
42         9          991
43         9          991
44         9          991
45         9          991
46         9          991
47         9          991
48         9          991
49         9          991
50         9          991",1000,8,1,2
401,0.5,401,"    Infected  Susceptible
0          9          991
1         11          989
2         12          988
3         12          988
4         12          988
5         12          988
6         12          988
7         12          988
8         12          988
9         12          988
10        12          988
11        12          988
12        12          988
13        12          988
14        12          988
15        12          988
16        12          988
17        12          988
18        12          988
19        12          988
20        12          988
21        12          988
22        12          988
23        12          988
24        12          988
25        12          988
26        12          988
27        12          988
28        12          988
29        12          988
30        12          988
31        12          988
32        12          988
33        12          988
34        12          988
35        12          988
36        12          988
37        12          988
38        12          988
39        12          988
40        12          988
41        12          988
42        12          988
43        12          988
44        12          988
45        12          988
46        12          988
47        12          988
48        12          988
49        12          988
50        12          988",1000,8,1,2
402,0.5,402,"    Infected  Susceptible
0         11          989
1         15          985
2         16          984
3         17          983
4         18          982
5         18          982
6         18          982
7         18          982
8         18          982
9         18          982
10        18          982
11        18          982
12        18          982
13        18          982
14        18          982
15        18          982
16        18          982
17        18          982
18        18          982
19        18          982
20        18          982
21        18          982
22        18          982
23        18          982
24        18          982
25        18          982
26        18          982
27        18          982
28        18          982
29        18          982
30        18          982
31        18          982
32        18          982
33        18          982
34        18          982
35        18          982
36        18          982
37        18          982
38        18          982
39        18          982
40        18          982
41        18          982
42        18          982
43        18          982
44        18          982
45        18          982
46        18          982
47        18          982
48        18          982
49        18          982
50        18          982",1000,8,1,2
403,0.5,403,"    Infected  Susceptible
0         14          986
1         21          979
2         34          966
3         51          949
4         76          924
5        111          889
6        180          820
7        338          662
8        690          310
9        985           15
10      1000            0
11      1000            0
12      1000            0
13      1000            0
14      1000            0
15      1000            0
16      1000            0
17      1000            0
18      1000            0
19      1000            0
20      1000            0
21      1000            0
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
404,0.5,404,"    Infected  Susceptible
0          7          993
1          8          992
2         10          990
3         12          988
4         16          984
5         20          980
6         21          979
7         22          978
8         25          975
9         29          971
10        32          968
11        37          963
12        40          960
13        46          954
14        53          947
15        66          934
16        87          913
17       125          875
18       208          792
19       401          599
20       750          250
21       996            4
22      1000            0
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
405,0.5,405,"    Infected  Susceptible
0          7          993
1          8          992
2          9          991
3         11          989
4         13          987
5         13          987
6         13          987
7         13          987
8         13          987
9         13          987
10        13          987
11        13          987
12        13          987
13        13          987
14        13          987
15        13          987
16        13          987
17        13          987
18        13          987
19        13          987
20        13          987
21        13          987
22        13          987
23        13          987
24        13          987
25        13          987
26        13          987
27        13          987
28        13          987
29        13          987
30        13          987
31        13          987
32        13          987
33        13          987
34        13          987
35        13          987
36        13          987
37        13          987
38        13          987
39        13          987
40        13          987
41        13          987
42        13          987
43        13          987
44        13          987
45        13          987
46        13          987
47        13          987
48        13          987
49        13          987
50        13          987",1000,8,1,2
406,0.5,406,"    Infected  Susceptible
0          9          991
1         12          988
2         14          986
3         17          983
4         19          981
5         20          980
6         20          980
7         20          980
8         20          980
9         20          980
10        20          980
11        20          980
12        20          980
13        20          980
14        20          980
15        20          980
16        20          980
17        20          980
18        20          980
19        20          980
20        20          980
21        20          980
22        20          980
23        20          980
24        20          980
25        20          980
26        20          980
27        20          980
28        20          980
29        20          980
30        20          980
31        20          980
32        20          980
33        20          980
34        20          980
35        20          980
36        20          980
37        20          980
38        20          980
39        20          980
40        20          980
41        20          980
42        20          980
43        20          980
44        20          980
45        20          980
46        20          980
47        20          980
48        20          980
49        20          980
50        20          980",1000,8,1,2
407,0.5,407,"    Infected  Susceptible
0         10          990
1         13          987
2         14          986
3         15          985
4         16          984
5         16          984
6         16          984
7         16          984
8         16          984
9         16          984
10        16          984
11        16          984
12        16          984
13        16          984
14        16          984
15        16          984
16        16          984
17        16          984
18        16          984
19        16          984
20        16          984
21        16          984
22        16          984
23        16          984
24        16          984
25        16          984
26        16          984
27        16          984
28        16          984
29        16          984
30        16          984
31        16          984
32        16          984
33        16          984
34        16          984
35        16          984
36        16          984
37        16          984
38        16          984
39        16          984
40        16          984
41        16          984
42        16          984
43        16          984
44        16          984
45        16          984
46        16          984
47        16          984
48        16          984
49        16          984
50        16          984",1000,8,1,2
408,0.5,408,"    Infected  Susceptible
0          8          992
1          9          991
2         12          988
3         15          985
4         17          983
5         20          980
6         23          977
7         26          974
8         28          972
9         29          971
10        31          969
11        34          966
12        39          961
13        46          954
14        50          950
15        56          944
16        67          933
17        83          917
18       114          886
19       186          814
20       373          627
21       744          256
22       988           12
23      1000            0
24      1000            0
25      1000            0
26      1000            0
27      1000            0
28      1000            0
29      1000            0
30      1000            0
31      1000            0
32      1000            0
33      1000            0
34      1000            0
35      1000            0
36      1000            0
37      1000            0
38      1000            0
39      1000            0
40      1000            0
41      1000            0
42      1000            0
43      1000            0
44      1000            0
45      1000            0
46      1000            0
47      1000            0
48      1000            0
49      1000            0
50      1000            0",1000,8,1,2
